mlb_season_team_pitching_stats_1997,GF,numerical,baseball.team.games_finished
mlb_season_team_pitching_stats_1997,CG,numerical,baseball.team.complete_game
mlb_season_team_pitching_stats_1997,tSho,numerical,baseball.team.shutouts_by_team
mlb_season_team_pitching_stats_1997,cSho,numerical,baseball.team.shutouts
mlb_season_team_pitching_stats_1997,SV,numerical,baseball.team.saves
mlb_season_team_pitching_stats_1997,IP,numerical,baseball.team.innings_pitched
mlb_season_team_pitching_stats_1997,H,numerical,baseball.team.hits
mlb_season_team_pitching_stats_1997,R,numerical,baseball.team.runs
mlb_season_team_pitching_stats_1997,ER,numerical,baseball.team.earned_runs
mlb_season_team_pitching_stats_1997,HR,numerical,baseball.team.home_runs
mlb_season_team_pitching_stats_1997,BB,numerical,baseball.team.bases_on_balls
mlb_season_team_pitching_stats_1997,IBB,numerical,baseball.team.intentional_bases_on_balls
mlb_season_team_pitching_stats_1997,SO,numerical,baseball.team.strikeouts
mlb_season_team_pitching_stats_1997,HBP,numerical,baseball.team.hit_by_pitch
mlb_season_team_pitching_stats_1997,BK,numerical,baseball.team.balks
mlb_season_team_pitching_stats_1997,WP,numerical,baseball.team.wild_pitches
mlb_season_team_pitching_stats_1997,BF,numerical,baseball.team.batters_faced
mlb_season_team_pitching_stats_1997,ERA+,numerical,baseball.team.era+
mlb_season_team_pitching_stats_1997,FIP,numerical,baseball.team.fip
mlb_season_team_pitching_stats_1997,WHIP,numerical,baseball.team.whip
mlb_season_team_pitching_stats_1997,H9,numerical,baseball.team.h9
mlb_season_team_pitching_stats_1997,HR9,numerical,baseball.team.hr9
mlb_season_team_pitching_stats_1997,BB9,numerical,baseball.team.bb9
mlb_season_team_pitching_stats_1997,SO9,numerical,baseball.team.so9
mlb_season_team_pitching_stats_1997,SO/W,numerical,baseball.team.so/w
mlb_season_team_pitching_stats_1997,LOB,numerical,baseball.team.runners_left_on_base
mlb_season_standings_2011,Tm,textual,baseball.team.name
mlb_season_standings_2011,W,numerical,baseball.team.wins
mlb_season_standings_2011,L,numerical,baseball.team.losses
mlb_season_standings_2011,W-L%,numerical,baseball.team.win_loss_percentage
mlb_season_standings_2011,GB,numerical,baseball.team.games_behind
mlb_season_draft_player_bios_2004,Rk,numerical,rank
mlb_season_draft_player_bios_2004,Name,textual,baseball.player.name
mlb_season_draft_player_bios_2004,Age,numerical,baseball.player.age
mlb_season_draft_player_bios_2004,Debut,textual,timestamp
mlb_season_draft_player_bios_2004,LastGame,textual,timestamp
mlb_season_draft_player_bios_2004,Pos,textual,baseball.player.position
mlb_season_draft_player_bios_2004,Tm,textual,baseball.team.name
mlb_season_draft_player_bios_2004,WAR,numerical,baseball.player.wins_above_replacement
mlb_season_draft_player_bios_2004,Ht,numerical,baseball.player.height
mlb_season_draft_player_bios_2004,Wt,numerical,baseball.player.weight
mlb_season_draft_player_bios_2004,B,textual,baseball.player.batting_side
mlb_season_draft_player_bios_2004,T,textual,baseball.player.throwing_hand
mlb_season_draft_player_bios_2004,Birthdate,textual,birthdate
mlb_season_draft_player_bios_2004,Birthplace,textual,city
mlb_season_draft_player_bios_2004,Draft/Signing,textual,note
mlb_season_draft_player_bios_2004,Schools,textual,school
mlb_season_draft_player_bios_2004,HighSchool,textual,school
mlb_season_draft_player_bios_2004,GivenName,textual,baseball.player.name
mlb_season_draft_player_bios_1997,Rk,numerical,rank
mlb_season_draft_player_bios_1997,Name,textual,baseball.player.name
mlb_season_draft_player_bios_1997,Age,numerical,baseball.player.age
mlb_season_draft_player_bios_1997,Debut,textual,timestamp
mlb_season_draft_player_bios_1997,LastGame,textual,timestamp
mlb_season_draft_player_bios_1997,Pos,textual,baseball.player.position
mlb_season_draft_player_bios_1997,Tm,textual,baseball.team.name
mlb_season_draft_player_bios_1997,WAR,numerical,baseball.player.wins_above_replacement
mlb_season_draft_player_bios_1997,Ht,numerical,baseball.player.height
mlb_season_draft_player_bios_1997,Wt,numerical,baseball.player.weight
mlb_season_draft_player_bios_1997,B,textual,baseball.player.batting_side
mlb_season_draft_player_bios_1997,T,textual,baseball.player.throwing_hand
mlb_season_draft_player_bios_1997,Birthdate,textual,birthdate
mlb_season_draft_player_bios_1997,Birthplace,textual,city
mlb_season_draft_player_bios_1997,Draft/Signing,textual,note
mlb_season_draft_player_bios_1997,Schools,textual,school
mlb_season_draft_player_bios_1997,HighSchool,textual,school
mlb_season_draft_player_bios_1997,GivenName,textual,baseball.player.name
mlb_season_draft_player_bios_1988,Rk,numerical,rank
mlb_season_draft_player_bios_1988,Name,textual,baseball.player.name
mlb_season_draft_player_bios_1988,Age,numerical,baseball.player.age
mlb_season_draft_player_bios_1988,Debut,textual,timestamp
mlb_season_draft_player_bios_1988,LastGame,textual,timestamp
mlb_season_draft_player_bios_1988,Pos,textual,baseball.player.position
mlb_season_draft_player_bios_1988,Tm,textual,baseball.team.name
mlb_season_draft_player_bios_1988,WAR,numerical,baseball.player.wins_above_replacement
mlb_season_draft_player_bios_1988,Ht,numerical,baseball.player.height
mlb_season_draft_player_bios_1988,Wt,numerical,baseball.player.weight
mlb_season_draft_player_bios_1988,B,textual,baseball.player.batting_side
mlb_season_draft_player_bios_1988,T,textual,baseball.player.throwing_hand
mlb_season_draft_player_bios_1988,Birthdate,textual,birthdate
mlb_season_draft_player_bios_1988,Birthplace,textual,city
mlb_season_draft_player_bios_1988,Draft/Signing,textual,note
mlb_season_draft_player_bios_1988,Schools,textual,school
mlb_season_draft_player_bios_1988,HighSchool,textual,school
mlb_season_draft_player_bios_1988,GivenName,textual,baseball.player.name
mlb_season_team_pitching_stats_1992,Tm,textual,baseball.team.name
mlb_season_team_pitching_stats_1992,#P,numerical,baseball.team.number_of_players
mlb_season_team_pitching_stats_1992,PAge,numerical,baseball.team.average_age
mlb_season_team_pitching_stats_1992,RA/G,numerical,baseball.team.runs_allowed_per_game
mlb_season_team_pitching_stats_1992,W,numerical,baseball.team.wins
mlb_season_team_pitching_stats_1992,L,numerical,baseball.team.losses
mlb_season_team_pitching_stats_1992,W-L%,numerical,baseball.team.win_loss_percentage
mlb_season_team_pitching_stats_1992,ERA,numerical,baseball.team.era
mlb_season_team_pitching_stats_1992,G,numerical,baseball.team.games_played
mlb_season_team_pitching_stats_1992,GS,numerical,baseball.team.games_started
mlb_season_team_pitching_stats_1992,GF,numerical,baseball.team.games_finished
mlb_season_team_pitching_stats_1992,CG,numerical,baseball.team.complete_game
mlb_season_team_pitching_stats_1992,tSho,numerical,baseball.team.shutouts_by_team
mlb_season_team_pitching_stats_1992,cSho,numerical,baseball.team.shutouts
mlb_season_team_pitching_stats_1992,SV,numerical,baseball.team.saves
mlb_season_team_pitching_stats_1992,IP,numerical,baseball.team.innings_pitched
mlb_season_team_pitching_stats_1992,H,numerical,baseball.team.hits
mlb_season_team_pitching_stats_1992,R,numerical,baseball.team.runs
mlb_season_team_pitching_stats_1992,ER,numerical,baseball.team.earned_runs
mlb_season_team_pitching_stats_1992,HR,numerical,baseball.team.home_runs
mlb_season_team_pitching_stats_1992,BB,numerical,baseball.team.bases_on_balls
mlb_season_team_pitching_stats_1992,IBB,numerical,baseball.team.intentional_bases_on_balls
mlb_season_team_pitching_stats_1992,SO,numerical,baseball.team.strikeouts
mlb_season_team_pitching_stats_1992,HBP,numerical,baseball.team.hit_by_pitch
mlb_season_team_pitching_stats_1992,BK,numerical,baseball.team.balks
mlb_season_team_pitching_stats_1992,WP,numerical,baseball.team.wild_pitches
mlb_season_team_pitching_stats_1992,BF,numerical,baseball.team.batters_faced
mlb_season_team_pitching_stats_1992,ERA+,numerical,baseball.team.era+
mlb_season_team_pitching_stats_1992,FIP,numerical,baseball.team.fip
mlb_season_team_pitching_stats_1992,WHIP,numerical,baseball.team.whip
mlb_season_team_pitching_stats_1992,H9,numerical,baseball.team.h9
mlb_season_team_pitching_stats_1992,HR9,numerical,baseball.team.hr9
mlb_season_team_pitching_stats_1992,BB9,numerical,baseball.team.bb9
mlb_season_team_pitching_stats_1992,SO9,numerical,baseball.team.so9
mlb_season_team_pitching_stats_1992,SO/W,numerical,baseball.team.so/w
mlb_season_team_pitching_stats_1992,LOB,numerical,baseball.team.runners_left_on_base
mlb_season_draft_player_bios_1981,Rk,numerical,rank
mlb_season_draft_player_bios_1981,Name,textual,baseball.player.name
mlb_season_draft_player_bios_1981,Age,numerical,baseball.player.age
mlb_season_draft_player_bios_1981,Debut,textual,timestamp
mlb_season_draft_player_bios_1981,LastGame,textual,timestamp
mlb_season_draft_player_bios_1981,Pos,textual,baseball.player.position
mlb_season_draft_player_bios_1981,Tm,textual,baseball.team.name
mlb_season_draft_player_bios_1981,WAR,numerical,baseball.player.wins_above_replacement
mlb_season_draft_player_bios_1981,Ht,numerical,baseball.player.height
mlb_season_draft_player_bios_1981,Wt,numerical,baseball.player.weight
mlb_season_draft_player_bios_1981,B,textual,baseball.player.batting_side
mlb_season_draft_player_bios_1981,T,textual,baseball.player.throwing_hand
mlb_season_draft_player_bios_1981,Birthdate,textual,birthdate
mlb_season_draft_player_bios_1981,Birthplace,textual,city
mlb_season_draft_player_bios_1981,Draft/Signing,textual,note
mlb_season_draft_player_bios_1981,Schools,textual,school
mlb_season_draft_player_bios_1981,HighSchool,textual,school
mlb_season_draft_player_bios_1981,GivenName,textual,baseball.player.name
mlb_season_draft_player_bios_1992,Rk,numerical,rank
mlb_season_draft_player_bios_1992,Name,textual,baseball.player.name
mlb_season_draft_player_bios_1992,Age,numerical,baseball.player.age
mlb_season_draft_player_bios_1992,Debut,textual,timestamp
mlb_season_draft_player_bios_1992,LastGame,textual,timestamp
mlb_season_draft_player_bios_1992,Pos,textual,baseball.player.position
mlb_season_draft_player_bios_1992,Tm,textual,baseball.team.name
mlb_season_draft_player_bios_1992,WAR,numerical,baseball.player.wins_above_replacement
mlb_season_draft_player_bios_1992,Ht,numerical,baseball.player.height
mlb_season_draft_player_bios_1992,Wt,numerical,baseball.player.weight
mlb_season_draft_player_bios_1992,B,textual,baseball.player.batting_side
mlb_season_draft_player_bios_1992,T,textual,baseball.player.throwing_hand
mlb_season_draft_player_bios_1992,Birthdate,textual,birthdate
mlb_season_draft_player_bios_1992,Birthplace,textual,city
mlb_season_draft_player_bios_1992,Draft/Signing,textual,note
mlb_season_draft_player_bios_1992,Schools,textual,school
mlb_season_draft_player_bios_1992,HighSchool,textual,school
mlb_season_draft_player_bios_1992,GivenName,textual,baseball.player.name
mlb_season_team_pitching_stats_1981,Tm,textual,baseball.team.name
mlb_season_team_pitching_stats_1981,#P,numerical,baseball.team.number_of_players
mlb_season_team_pitching_stats_1981,PAge,numerical,baseball.team.average_age
mlb_season_team_pitching_stats_1981,RA/G,numerical,baseball.team.runs_allowed_per_game
mlb_season_team_pitching_stats_1981,W,numerical,baseball.team.wins
mlb_season_team_pitching_stats_1981,L,numerical,baseball.team.losses
mlb_season_team_pitching_stats_1981,W-L%,numerical,baseball.team.win_loss_percentage
mlb_season_team_pitching_stats_1981,ERA,numerical,baseball.team.era
mlb_season_team_pitching_stats_1981,G,numerical,baseball.team.games_played
mlb_season_team_pitching_stats_1981,GS,numerical,baseball.team.games_started
mlb_season_team_pitching_stats_1981,GF,numerical,baseball.team.games_finished
mlb_season_team_pitching_stats_1981,CG,numerical,baseball.team.complete_game
mlb_season_team_pitching_stats_1981,tSho,numerical,baseball.team.shutouts_by_team
mlb_season_team_pitching_stats_1981,cSho,numerical,baseball.team.shutouts
mlb_season_team_pitching_stats_1981,SV,numerical,baseball.team.saves
mlb_season_team_pitching_stats_1981,IP,numerical,baseball.team.innings_pitched
mlb_season_team_pitching_stats_1981,H,numerical,baseball.team.hits
mlb_season_team_pitching_stats_1981,R,numerical,baseball.team.runs
mlb_season_team_pitching_stats_1981,ER,numerical,baseball.team.earned_runs
mlb_season_team_pitching_stats_1981,HR,numerical,baseball.team.home_runs
mlb_season_team_pitching_stats_1981,BB,numerical,baseball.team.bases_on_balls
mlb_season_team_pitching_stats_1981,IBB,numerical,baseball.team.intentional_bases_on_balls
mlb_season_team_pitching_stats_1981,SO,numerical,baseball.team.strikeouts
mlb_season_team_pitching_stats_1981,HBP,numerical,baseball.team.hit_by_pitch
mlb_season_team_pitching_stats_1981,BK,numerical,baseball.team.balks
mlb_season_team_pitching_stats_1981,WP,numerical,baseball.team.wild_pitches
mlb_season_team_pitching_stats_1981,BF,numerical,baseball.team.batters_faced
mlb_season_team_pitching_stats_1981,ERA+,numerical,baseball.team.era+
mlb_season_team_pitching_stats_1981,FIP,numerical,baseball.team.fip
mlb_season_team_pitching_stats_1981,WHIP,numerical,baseball.team.whip
mlb_season_team_pitching_stats_1981,H9,numerical,baseball.team.h9
mlb_season_team_pitching_stats_1981,HR9,numerical,baseball.team.hr9
mlb_season_team_pitching_stats_1981,BB9,numerical,baseball.team.bb9
mlb_season_team_pitching_stats_1981,SO9,numerical,baseball.team.so9
mlb_season_team_pitching_stats_1981,SO/W,numerical,baseball.team.so/w
mlb_season_team_pitching_stats_1981,LOB,numerical,baseball.team.runners_left_on_base
mlb_season_team_batting_stats_1999,Tm,textual,baseball.team.name
mlb_season_team_batting_stats_1999,#Bat,numerical,baseball.team.number_of_players
mlb_season_team_batting_stats_1999,BatAge,numerical,baseball.team.average_age
mlb_season_team_batting_stats_1999,R/G,numerical,baseball.team.runs_scored_per_game
mlb_season_team_batting_stats_1999,G,numerical,baseball.team.games_played
mlb_season_team_batting_stats_1999,PA,numerical,baseball.team.plate_appearances
mlb_season_team_batting_stats_1999,AB,numerical,baseball.team.at_bats
mlb_season_team_batting_stats_1999,R,numerical,baseball.team.runs
mlb_season_team_batting_stats_1999,H,numerical,baseball.team.hits
mlb_season_team_batting_stats_1999,2B,numerical,baseball.team.doubles
mlb_season_team_batting_stats_1999,3B,numerical,baseball.team.triples
mlb_season_team_batting_stats_1999,HR,numerical,baseball.team.home_runs
mlb_season_team_batting_stats_1999,RBI,numerical,baseball.team.runs_batted_in
mlb_season_team_batting_stats_1999,SB,numerical,baseball.team.stolen_bases
mlb_season_team_batting_stats_1999,CS,numerical,baseball.team.cauught_stealing
mlb_season_team_batting_stats_1999,BB,numerical,baseball.team.bases_on_balls
mlb_season_team_batting_stats_1999,SO,numerical,baseball.team.strikeouts
mlb_season_team_batting_stats_1999,BA,numerical,baseball.team.total_ba
mlb_season_team_batting_stats_1999,OBP,numerical,baseball.team.obp
mlb_season_team_batting_stats_1999,SLG,numerical,baseball.team.slg
mlb_season_team_batting_stats_1999,OPS,numerical,baseball.team.ops
mlb_season_team_batting_stats_1999,OPS+,numerical,baseball.team.ops+
mlb_season_team_batting_stats_1999,TB,numerical,baseball.team.total_bases
mlb_season_team_batting_stats_1999,GDP,numerical,baseball.team.grounded_double_plays
mlb_season_team_batting_stats_1999,HBP,numerical,baseball.team.hit_by_pitch
mlb_season_team_batting_stats_1999,SH,numerical,baseball.team.sacrifice_hits
mlb_season_team_batting_stats_1999,SF,numerical,baseball.team.sacrifice_flies
mlb_season_team_batting_stats_1999,IBB,numerical,baseball.team.intentional_bases_on_balls
mlb_season_team_batting_stats_1999,LOB,numerical,baseball.team.runners_left_on_base
mlb_season_draft_player_bios_2019,Rk,numerical,rank
mlb_season_draft_player_bios_2019,Name,textual,baseball.player.name
mlb_season_draft_player_bios_2019,Age,numerical,baseball.player.age
mlb_season_draft_player_bios_2019,Debut,textual,timestamp
mlb_season_draft_player_bios_2019,LastGame,textual,timestamp
mlb_season_draft_player_bios_2019,Pos,textual,baseball.player.position
mlb_season_draft_player_bios_2019,Tm,textual,baseball.team.name
mlb_season_draft_player_bios_2019,WAR,numerical,baseball.player.wins_above_replacement
mlb_season_draft_player_bios_2019,Ht,numerical,baseball.player.height
mlb_season_draft_player_bios_2019,Wt,numerical,baseball.player.weight
mlb_season_draft_player_bios_2019,B,textual,baseball.player.batting_side
mlb_season_draft_player_bios_2019,T,textual,baseball.player.throwing_hand
mlb_season_draft_player_bios_2019,Birthdate,textual,birthdate
mlb_season_draft_player_bios_2019,Birthplace,textual,city
mlb_season_draft_player_bios_2019,Draft/Signing,textual,note
mlb_season_draft_player_bios_2019,Schools,textual,school
mlb_season_draft_player_bios_2019,HighSchool,textual,school
mlb_season_draft_player_bios_2019,GivenName,textual,baseball.player.name
mlb_season_draft_player_bios_1986,Rk,numerical,rank
mlb_season_draft_player_bios_1986,Name,textual,baseball.player.name
mlb_season_draft_player_bios_1986,Age,numerical,baseball.player.age
mlb_season_draft_player_bios_1986,Debut,textual,timestamp
mlb_season_draft_player_bios_1986,LastGame,textual,timestamp
mlb_season_draft_player_bios_1986,Pos,textual,baseball.player.position
mlb_season_draft_player_bios_1986,Tm,textual,baseball.team.name
mlb_season_draft_player_bios_1986,WAR,numerical,baseball.player.wins_above_replacement
mlb_season_draft_player_bios_1986,Ht,numerical,baseball.player.height
mlb_season_draft_player_bios_1986,Wt,numerical,baseball.player.weight
mlb_season_draft_player_bios_1986,B,textual,baseball.player.batting_side
mlb_season_draft_player_bios_1986,T,textual,baseball.player.throwing_hand
mlb_season_draft_player_bios_1986,Birthdate,textual,birthdate
mlb_season_draft_player_bios_1986,Birthplace,textual,city
mlb_season_draft_player_bios_1986,Draft/Signing,textual,note
mlb_season_draft_player_bios_1986,Schools,textual,school
mlb_season_draft_player_bios_1986,HighSchool,textual,school
mlb_season_draft_player_bios_1986,GivenName,textual,baseball.player.name
mlb_season_team_pitching_stats_2016,Tm,textual,baseball.team.name
mlb_season_team_pitching_stats_2016,#P,numerical,baseball.team.number_of_players
mlb_season_team_pitching_stats_2016,PAge,numerical,baseball.team.average_age
mlb_season_team_pitching_stats_2016,RA/G,numerical,baseball.team.runs_allowed_per_game
mlb_season_team_pitching_stats_2016,W,numerical,baseball.team.wins
mlb_season_team_pitching_stats_2016,L,numerical,baseball.team.losses
mlb_season_team_pitching_stats_2016,W-L%,numerical,baseball.team.win_loss_percentage
mlb_season_team_pitching_stats_2016,ERA,numerical,baseball.team.era
mlb_season_team_pitching_stats_2016,G,numerical,baseball.team.games_played
mlb_season_team_pitching_stats_2016,GS,numerical,baseball.team.games_started
mlb_season_team_pitching_stats_2016,GF,numerical,baseball.team.games_finished
mlb_season_team_pitching_stats_2016,CG,numerical,baseball.team.complete_game
mlb_season_team_pitching_stats_2016,tSho,numerical,baseball.team.shutouts_by_team
mlb_season_team_pitching_stats_2016,cSho,numerical,baseball.team.shutouts
mlb_season_team_pitching_stats_2016,SV,numerical,baseball.team.saves
mlb_season_team_pitching_stats_2016,IP,numerical,baseball.team.innings_pitched
mlb_season_team_pitching_stats_2016,H,numerical,baseball.team.hits
mlb_season_team_pitching_stats_2016,R,numerical,baseball.team.runs
mlb_season_team_pitching_stats_2016,ER,numerical,baseball.team.earned_runs
mlb_season_team_pitching_stats_2016,HR,numerical,baseball.team.home_runs
mlb_season_team_pitching_stats_2016,BB,numerical,baseball.team.bases_on_balls
mlb_season_team_pitching_stats_2016,IBB,numerical,baseball.team.intentional_bases_on_balls
mlb_season_team_pitching_stats_2016,SO,numerical,baseball.team.strikeouts
mlb_season_team_pitching_stats_2016,HBP,numerical,baseball.team.hit_by_pitch
mlb_season_team_pitching_stats_2016,BK,numerical,baseball.team.balks
mlb_season_team_pitching_stats_2016,WP,numerical,baseball.team.wild_pitches
mlb_season_team_pitching_stats_2016,BF,numerical,baseball.team.batters_faced
mlb_season_team_pitching_stats_2016,ERA+,numerical,baseball.team.era+
mlb_season_team_pitching_stats_2016,FIP,numerical,baseball.team.fip
mlb_season_team_pitching_stats_2016,WHIP,numerical,baseball.team.whip
mlb_season_team_pitching_stats_2016,H9,numerical,baseball.team.h9
mlb_season_team_pitching_stats_2016,HR9,numerical,baseball.team.hr9
mlb_season_team_pitching_stats_2016,BB9,numerical,baseball.team.bb9
mlb_season_team_pitching_stats_2016,SO9,numerical,baseball.team.so9
mlb_season_team_pitching_stats_2016,SO/W,numerical,baseball.team.so/w
mlb_season_team_pitching_stats_2016,LOB,numerical,baseball.team.runners_left_on_base
mlb_season_draft_player_bios_2007,Rk,numerical,rank
mlb_season_draft_player_bios_2007,Name,textual,baseball.player.name
mlb_season_draft_player_bios_2007,Age,numerical,baseball.player.age
mlb_season_draft_player_bios_2007,Debut,textual,timestamp
mlb_season_draft_player_bios_2007,LastGame,textual,timestamp
mlb_season_draft_player_bios_2007,Pos,textual,baseball.player.position
mlb_season_draft_player_bios_2007,Tm,textual,baseball.team.name
mlb_season_draft_player_bios_2007,WAR,numerical,baseball.player.wins_above_replacement
mlb_season_draft_player_bios_2007,Ht,numerical,baseball.player.height
mlb_season_draft_player_bios_2007,Wt,numerical,baseball.player.weight
mlb_season_draft_player_bios_2007,B,textual,baseball.player.batting_side
mlb_season_draft_player_bios_2007,T,textual,baseball.player.throwing_hand
mlb_season_draft_player_bios_2007,Birthdate,textual,birthdate
mlb_season_draft_player_bios_2007,Birthplace,textual,city
mlb_season_draft_player_bios_2007,Draft/Signing,textual,note
mlb_season_draft_player_bios_2007,Schools,textual,school
mlb_season_draft_player_bios_2007,HighSchool,textual,school
mlb_season_draft_player_bios_2007,GivenName,textual,baseball.player.name
mlb_season_team_pitching_stats_1988,Tm,textual,baseball.team.name
mlb_season_team_pitching_stats_1988,#P,numerical,baseball.team.number_of_players
mlb_season_team_pitching_stats_1988,PAge,numerical,baseball.team.average_age
mlb_season_team_pitching_stats_1988,RA/G,numerical,baseball.team.runs_allowed_per_game
mlb_season_team_pitching_stats_1988,W,numerical,baseball.team.wins
mlb_season_team_pitching_stats_1988,L,numerical,baseball.team.losses
mlb_season_team_pitching_stats_1988,W-L%,numerical,baseball.team.win_loss_percentage
mlb_season_team_pitching_stats_1988,ERA,numerical,baseball.team.era
mlb_season_team_pitching_stats_1988,G,numerical,baseball.team.games_played
mlb_season_team_pitching_stats_1988,GS,numerical,baseball.team.games_started
mlb_season_team_pitching_stats_1988,GF,numerical,baseball.team.games_finished
mlb_season_team_pitching_stats_1988,CG,numerical,baseball.team.complete_game
mlb_season_team_pitching_stats_1988,tSho,numerical,baseball.team.shutouts_by_team
